"SitusStree","the_geom","DATE_UPDAT","APN","SitusStr_1","SitusUnit","SitusCity","SitusZip","UseCode","BuildingAr","LotSize","SitusAddre","Longitude","Latitude","PARCELID","EXT_MIN_X","EXT_MIN_Y","EXT_MAX_X","EXT_MAX_Y"
"1225","MULTIPOLYGON (((-122.27274417142209 37.88453318533869, -122.27320886800054 37.88447264773844, -122.27322374788871 37.884587786536166, -122.27276070734088 37.884644868962816, -122.27274417142209 37.88453318533869)))",,"60-2450-25-1","BONITA AVE",,"BERKELEY","94709","2100","820","5,400","1225 BONITA AVE BERKELEY 94709","-122.27298545","37.88455944","060 245002501","563,909.3105","4,193,246.0681","563,951.53","4,193,265.4835"
"1204","MULTIPOLYGON (((-122.27255017298565 37.88547892842702, -122.2728312840268 37.88535042619864, -122.27292728918003 37.88530639635557, -122.27299196062258 37.88540225225689, -122.2727022434073 37.88553363809824, -122.27255017298565 37.88547892842702)))",,"60-2450-4-1","MILVIA ST",,"BERKELEY","94709","1100","1,746","4,551","1204 MILVIA ST BERKELEY 94709","-122.27279082","37.88542853","060 245000401","563,928.9889","4,193,338.7672","563,967.7714","4,193,364.1344"
"1934","MULTIPOLYGON (((-122.27299196062258 37.88540225225689, -122.27292728918003 37.88530639635557, -122.2728312840268 37.88535042619864, -122.27277587579195 37.88527914791963, -122.27283633959608 37.88527137016688, -122.27312658768325 37.885234737137594, -122.27325566047942 37.88541545669588, -122.2730928063596 37.88548863723281, -122.27302111105223 37.885388766929125, -122.27299196062258 37.88540225225689)))",,"60-2450-2-4","YOLO AVE",,"BERKELEY","94707","1100","2,385","5,796","1934 YOLO AVE BERKELEY 94707","-122.27305337","37.88534226","060 245000204","563,905.7889","4,193,330.6799","563,948.0969","4,193,358.8738"
"1221","MULTIPOLYGON (((-122.27276070734088 37.884644868962816, -122.27322374788871 37.884587786536166, -122.2732384827214 37.88469674609346, -122.27277538553064 37.88475177238262, -122.27276070734088 37.884644868962816)))",,"60-2450-25-2","BONITA AVE",,"BERKELEY","94709","2100","2,696","5,400","1221 BONITA AVE BERKELEY 94709","-122.27300031","37.8846702","060 245002502","563,907.9206","4,193,258.8328","563,949.9793","4,193,277.3346"
"1224","MULTIPOLYGON (((-122.27227380904658 37.884428327356915, -122.27272807358216 37.88436655818966, -122.27274179268 37.8845057570151, -122.27228919802953 37.884564731739815, -122.27227380904658 37.884428327356915)))",,"60-2450-13","MILVIA ST",,"BERKELEY","94709","1100","1,960","6,750","1224 MILVIA ST BERKELEY 94709","-122.27250891","37.8844662","060 245001300","563,951.7629","4,193,234.6267","563,992.9828","4,193,256.9154"
"1212","MULTIPOLYGON (((-122.27234018006966 37.885030925311554, -122.27280149912535 37.88497386816873, -122.27281228121467 37.88506229000012, -122.27281260908485 37.885076014160155, -122.27235651338832 37.88513367685011, -122.27234018006966 37.885030925311554)))",,"60-2450-8","MILVIA ST",,"BERKELEY","94709","1100","2,371","5,130","1212 MILVIA ST BERKELEY 94709","-122.27257751","37.88505357","060 245000800","563,945.0424","4,193,301.9587","563,986.6249","4,193,319.9949"
"1205","MULTIPOLYGON (((-122.27281260908485 37.885076014160155, -122.27281228121467 37.88506229000012, -122.2732737521128 37.885012098869886, -122.27328150918596 37.88504631915499, -122.27328734462004 37.88507369129448, -122.27329304728303 37.88509420830612, -122.27329679836468 37.88510583196166, -122.27282317538219 37.88515620047417, -122.27281260908485 37.885076014160155)))",,"60-2450-29","BONITA AVE",,"BERKELEY","94709","1100","1,102","4,830","1205 BONITA AVE BERKELEY 94709","-122.27305131","37.8850843","060 245002900","563,902.439","4,193,305.8769","563,945.0831","4,193,322.174"
"1206","MULTIPOLYGON (((-122.27244255204927 37.8853981350757, -122.27267572096149 37.885293696053935, -122.27277587579195 37.88527914791963, -122.2728312840268 37.88535042619864, -122.27255017298565 37.88547892842702, -122.27249219921008 37.88544546669338, -122.27244255204927 37.8853981350757)))",,"60-2450-5","MILVIA ST",,"BERKELEY","94709","1100","1,162","3,990","1206 MILVIA ST BERKELEY 94709","-122.272639","37.88537463","060 245000500","563,943.1629","4,193,335.8477","563,977.305","4,193,358.1685"
"1937","MULTIPOLYGON (((-122.27246642568784 37.88356980555652, -122.27263406632537 37.883550804917704, -122.27266250406836 37.883798279234426, -122.27249137686083 37.883816645486625, -122.27246642568784 37.88356980555652)))",,"60-2450-18-1","BERRYMAN ST",,"BERKELEY","94709","1100","911","4,500","1937 BERRYMAN ST BERKELEY 94709","-122.2725637","37.88368429","060 245001801","563,959.3472","4,193,144.1816","563,976.7875","4,193,173.775"
"1240","MULTIPOLYGON (((-122.27246642568784 37.88356980555652, -122.27249137686083 37.883816645486625, -122.27266250406836 37.883798279234426, -122.2726713367089 37.88387780052989, -122.27267357367099 37.88389905955421, -122.2722059342605 37.883908140258455, -122.27217618726026 37.88360643705308, -122.27246642568784 37.88356980555652)))",,"60-2450-17-1","MILVIA ST",,"BERKELEY","94709","7700","7,406","11,550","1240 MILVIA ST BERKELEY 94709","-122.2723757","37.88376247","060 245001701","563,958.2866","4,193,146.4047","564,002.2787","4,193,184.1223"
"1203","MULTIPOLYGON (((-122.27282540782062 37.885176770878154, -122.27282317538219 37.88515620047417, -122.27329679836468 37.88510583196166, -122.27331879023374 37.885156313760596, -122.27334084379461 37.885208852678886, -122.27312658768325 37.885234737137594, -122.27283633959608 37.88527137016688, -122.27282540782062 37.885176770878154)))",,"60-2450-30-2","BONITA AVE",,"BERKELEY","94709","2600","2,821","5,763","1203 BONITA AVE BERKELEY 94709","-122.27307131","37.88518637","060 245003002","563,898.4768","4,193,316.261","563,944.0439","4,193,334.9433"
"1935","MULTIPOLYGON (((-122.27266250406836 37.883798279234426, -122.27263406632537 37.883550804917704, -122.27273419159768 37.883535553616326, -122.27276947430691 37.8838515979658, -122.27277154111844 37.88386530042483, -122.2726713367089 37.88387780052989, -122.27266250406836 37.883798279234426)))",,"60-2450-19","BERRYMAN ST",,"BERKELEY","94709","1100","1,538","3,600","1935 BERRYMAN ST BERKELEY 94709","-122.27270276","37.88370714","060 245001900","563,949.7008","4,193,142.4208","563,962.062","4,193,180.4369"
"1940","MULTIPOLYGON (((-122.2727022434073 37.88553363809824, -122.27299196062258 37.88540225225689, -122.27302111105223 37.885388766929125, -122.2730928063596 37.88548863723281, -122.27285269716202 37.88559318382115, -122.2727022434073 37.88553363809824)))",,"60-2450-3-1","YOLO AVE",,"BERKELEY","94707","1100","1,792","3,760","1940 YOLO AVE BERKELEY 94707","-122.2729154","37.88549872","060 245000301","563,920.0463","4,193,347.8421","563,954.3517","4,193,370.638"
"1220","MULTIPOLYGON (((-122.27228919802953 37.884564731739815, -122.27274179268 37.8845057570151, -122.27274417142209 37.88453318533869, -122.27276070734088 37.884644868962816, -122.27230645146626 37.884706626583046, -122.27228919802953 37.884564731739815)))",,"60-2450-12","MILVIA ST",,"BERKELEY","94709","1100","2,207","6,750","1220 MILVIA ST BERKELEY 94709","-122.27252354","37.8846057","060 245001200","563,949.9793","4,193,250.0617","563,991.5115","4,193,272.6471"
"1232","MULTIPOLYGON (((-122.27222030438872 37.8840019965842, -122.27269677936297 37.884072436233346, -122.27271044704342 37.88420956809377, -122.27225083741844 37.88426453637027, -122.27222030438872 37.8840019965842)))",,"60-2450-15-2","MILVIA ST",,"BERKELEY","94709","1100","1,204","10,212","1232 MILVIA ST BERKELEY 94709","-122.27244511","37.88413662","060 245001502","563,954.7755","4,193,194.526","563,998.0568","4,193,223.6344"
"1208","MULTIPOLYGON (((-122.2723658368283 37.88523379655214, -122.27282540782062 37.885176770878154, -122.27283633959608 37.88527137016688, -122.27277587579195 37.88527914791963, -122.27267572096149 37.885293696053935, -122.27244255204927 37.8853981350757, -122.27239975827558 37.88534797068336, -122.27237586250173 37.88529133105486, -122.2723658368283 37.88523379655214)))",,"60-2450-6","MILVIA ST",,"BERKELEY","94709","2100","1,998","5,682","1208 MILVIA ST BERKELEY 94709","-122.27258263","37.88527034","060 245000600","563,942.7867","4,193,324.4548","563,984.1932","4,193,349.2781"
"1216","MULTIPOLYGON (((-122.27231411235466 37.88480950658293, -122.27277538553064 37.88475177238262, -122.2727867557496 37.8848642190248, -122.27232545783714 37.88492127624434, -122.27231411235466 37.88480950658293)))",,"60-2450-10","MILVIA ST",,"BERKELEY","94709","1100","1,478","5,400","1216 MILVIA ST BERKELEY 94709","-122.27255066","37.88483666","060 245001000","563,947.499","4,193,277.3346","563,989.1088","4,193,296.4499"
"1931","MULTIPOLYGON (((-122.2728878752621 37.88351265843948, -122.27309179054828 37.88348968569271, -122.27312525815285 37.88380231546551, -122.27292665155825 37.883830021280325, -122.2728878752621 37.88351265843948)))",,"60-2450-21","BERRYMAN ST",,"BERKELEY","94709","7700","7,649","6,900","1931 BERRYMAN ST BERKELEY 94709","-122.27300754","37.88365809","060 245002100","563,918.6503","4,193,137.0866","563,939.7756","4,193,174.9607"
"1235","MULTIPOLYGON (((-122.27267357367099 37.88389905955421, -122.2726713367089 37.88387780052989, -122.27277154111844 37.88386530042483, -122.27276947430691 37.8838515979658, -122.27292665155825 37.883830021280325, -122.27312525815285 37.88380231546551, -122.27315628686246 37.88401266350488, -122.27269677936297 37.884072436233346, -122.27267357367099 37.88389905955421)))",,"60-2450-22","BONITA AVE",,"BERKELEY","94709","1100","2,274","9,990","1235 BONITA AVE BERKELEY 94709","-122.27291523","37.88393931","060 245002200","563,915.7399","4,193,171.7506","563,958.5017","4,193,202.0147"
"1236","MULTIPOLYGON (((-122.27222030438872 37.8840019965842, -122.2722059342605 37.883908140258455, -122.27267357367099 37.88389905955421, -122.27269677936297 37.884072436233346, -122.27222030438872 37.8840019965842)))",,"60-2450-16-1","MILVIA ST",,"BERKELEY","94709","1100","2,287","6,345","1236 MILVIA ST BERKELEY 94709","-122.2724726","37.88397188","060 245001601","563,956.096","4,193,182.7941","563,999.4017","4,193,202.0147"
"1207","MULTIPOLYGON (((-122.27280149912535 37.88497386816873, -122.27326458857735 37.88491884353923, -122.2732737521128 37.885012098869886, -122.27281228121467 37.88506229000012, -122.27280149912535 37.88497386816873)))",,"60-2450-28","BONITA AVE",,"BERKELEY","94709","1100","1,676","4,725","1207 BONITA AVE BERKELEY 94709","-122.27303997","37.88499152","060 245002800","563,904.5466","4,193,295.5363","563,946.1077","4,193,311.7619"
"1218","MULTIPOLYGON (((-122.27230645146626 37.884706626583046, -122.27276070734088 37.884644868962816, -122.27277538553064 37.88475177238262, -122.27231411235466 37.88480950658293, -122.27230645146626 37.884706626583046)))",,"60-2450-11","MILVIA ST",,"BERKELEY","94709","2500","1,250","5,400","1218 MILVIA ST BERKELEY 94709","-122.27254095","37.88472809","060 245001100","563,948.5961","4,193,265.4835","563,989.8715","4,193,284.0566"
"1231","MULTIPOLYGON (((-122.27269677936297 37.884072436233346, -122.27315628686246 37.88401266350488, -122.2731698433621 37.884144995262155, -122.27271044704342 37.88420956809377, -122.27269677936297 37.884072436233346)))",,"60-2450-23","BONITA AVE",,"BERKELEY","94709","1100","3,294","6,750","1231 BONITA AVE BERKELEY 94709","-122.27293199","37.88411011","060 245002300","563,914.4334","4,193,195.0679","563,956.096","4,193,217.2204"
"1227","MULTIPOLYGON (((-122.27274179268 37.8845057570151, -122.27272807358216 37.88436655818966, -122.27271044704342 37.88420956809377, -122.2731698433621 37.884144995262155, -122.27320886800054 37.88447264773844, -122.27274417142209 37.88453318533869, -122.27274179268 37.8845057570151)))",,"60-2450-24","BONITA AVE",,"BERKELEY","94709","1100","2,107","16,200","1227 BONITA AVE BERKELEY 94709","-122.27295926","37.88434025","060 245002400","563,910.7185","4,193,209.7411","563,954.7755","4,193,253.1033"
"1209","MULTIPOLYGON (((-122.2727867557496 37.8848642190248, -122.27324978392785 37.88480645054543, -122.27326458857735 37.88491884353923, -122.27280149912535 37.88497386816873, -122.2727867557496 37.8848642190248)))",,"60-2450-27","BONITA AVE",,"BERKELEY","94709","1100","1,426","5,400","1209 BONITA AVE BERKELEY 94709","-122.2730266","37.88489073","060 245002700","563,905.433","4,193,283.0762","563,947.499","4,193,301.9587"
"1211","MULTIPOLYGON (((-122.27277538553064 37.88475177238262, -122.2732384827214 37.88469674609346, -122.27324978392785 37.88480645054543, -122.2727867557496 37.8848642190248, -122.27277538553064 37.88475177238262)))",,"60-2450-26","BONITA AVE",,"BERKELEY","94709","2100","1,951","5,400","1211 BONITA AVE BERKELEY 94709","-122.27301166","37.88477992","060 245002600","563,906.832","4,193,270.912","563,948.5961","4,193,289.803"
"1214","MULTIPOLYGON (((-122.27232545783714 37.88492127624434, -122.2727867557496 37.8848642190248, -122.27280149912535 37.88497386816873, -122.27234018006966 37.885030925311554, -122.27232545783714 37.88492127624434)))",,"60-2450-9","MILVIA ST",,"BERKELEY","94709","1100","1,878","5,400","1214 MILVIA ST BERKELEY 94709","-122.27256347","37.88494757","060 245000900","563,946.1077","4,193,289.803","563,988.0144","4,193,308.6056"
"1236","MULTIPOLYGON (((-122.27360324142677 37.88400800200387, -122.27358745938969 37.88385511255638, -122.27334690487376 37.8838683423771, -122.2733408458273 37.88383202445458, -122.27360556132827 37.88381501501226, -122.27381322947569 37.883803665579705, -122.27382408018306 37.883894819572824, -122.27383530918908 37.88400245868597, -122.27384659982154 37.88411216303138, -122.27385788028626 37.88422186370594, -122.27386462089312 37.88428631145445, -122.27363626453949 37.88430210285958, -122.27360324142677 37.88400800200387)))",,"60-2449-12","BONITA AVE",,"BERKELEY","94709","2500","3,135","12,986","1236 BONITA AVE BERKELEY 94709","-122.2737048","37.88403601","060 244901200","563,853.2147","4,193,171.4293","563,899.6664","4,193,226.8531"
"1243","MULTIPOLYGON (((-122.27382408018306 37.883894819572824, -122.27428601992924 37.88386521999517, -122.27429731462475 37.883974924327546, -122.27383530918908 37.88400245868597, -122.27382408018306 37.883894819572824)))",,"60-2449-20","M L KING JR WAY",,"BERKELEY","94709","1100","1,569","5,400","1243 M L KING JR WAY BERKELEY 94709","-122.27406141","37.88393431","060 244902000","563,815.4337","4,193,177.9354","563,857.1178","4,193,193.4707"
"1909","MULTIPOLYGON (((-122.27377237510528 37.88339981412964, -122.2739192862814 37.883383875240355, -122.2739555406667 37.883668292684206, -122.2737998239755 37.88367819453344, -122.27377237510528 37.88339981412964)))",,"60-2449-15","BERRYMAN ST",,"BERKELEY","94709","1100","1,688","4,590","1909 BERRYMAN ST BERKELEY 94709","-122.2738622","37.88353377","060 244901500","563,845.7531","4,193,124.7801","563,862.0921","4,193,157.5172"
"1913","MULTIPOLYGON (((-122.2735667899302 37.88342554921955, -122.27377237510528 37.88339981412964, -122.2737998239755 37.88367819453344, -122.27381106207719 37.883785827399606, -122.27381322947569 37.883803665579705, -122.27360556132827 37.88381501501226, -122.2735667899302 37.88342554921955)))",,"60-2449-14","BERRYMAN ST",,"BERKELEY","94709","2400","4,013","8,610","1913 BERRYMAN ST BERKELEY 94709","-122.27368992","37.883611","060 244901400","563,858.1507","4,193,126.6491","563,880.1486","4,193,172.8307"
"1212","MULTIPOLYGON (((-122.27344241369708 37.884673771952215, -122.27390958352285 37.88464478208017, -122.27391615388515 37.88470167596337, -122.27392033832813 37.8847318282837, -122.27386729535094 37.88476009001696, -122.27378594407652 37.88476406128433, -122.2734535862096 37.88477866540881, -122.27344241369708 37.884673771952215)))",,"60-2449-7","BONITA AVE",,"BERKELEY","94709","1100","1,346","5,360","1212 BONITA AVE BERKELEY 94709","-122.27368194","37.88471314","060 244900700","563,847.9304","4,193,264.687","563,890.0075","4,193,279.8538"
"1210","MULTIPOLYGON (((-122.2734535862096 37.88477866540881, -122.27378594407652 37.88476406128433, -122.27378683897362 37.88480181642387, -122.27368219475436 37.884845949597285, -122.27355702555442 37.884901399693824, -122.27347122244363 37.88493634583311, -122.2734535862096 37.88477866540881)))",,"60-2449-6","BONITA AVE",,"BERKELEY","94709","2500","1,638","2,627","1210 BONITA AVE BERKELEY 94709","-122.27359067","37.88482811","060 244900600","563,859.6094","4,193,278.0059","563,888.9344","4,193,297.3367"
"1915","MULTIPOLYGON (((-122.2735667899302 37.88342554921955, -122.27360556132827 37.88381501501226, -122.2733408458273 37.88383202445458, -122.27329900550258 37.88345910264111, -122.2735667899302 37.88342554921955)))",,"60-2449-13","BERRYMAN ST",,"BERKELEY","94709","2600","1,972","10,420","1915 BERRYMAN ST BERKELEY 94709","-122.27345393","37.88363227","060 244901300","563,876.4027","4,193,129.6452","563,903.668","4,193,174.8992"
"1251","MULTIPOLYGON (((-122.2737998239755 37.88367819453344, -122.2739555406667 37.883668292684206, -122.27410779401508 37.883658453994165, -122.2742600496003 37.883648615120755, -122.27427122089506 37.88375350581048, -122.27381106207719 37.883785827399606, -122.2737998239755 37.88367819453344)))",,"60-2449-18","M L KING JR WAY",,"BERKELEY","94709","1100","1,276","5,400","1251 M L KING JR WAY BERKELEY 94709","-122.27403457","37.88371663","060 244901800","563,817.9194","4,193,153.9204","563,859.4379","4,193,169.4516"
,"MULTIPOLYGON (((-122.27378594407652 37.88476406128433, -122.27386729535094 37.88476009001696, -122.27378683897362 37.88480181642387, -122.27378594407652 37.88476406128433)))",,"60-2449-2-1","BONITA AVE",,"BERKELEY","94707","1000","0","125","BONITA AVE BERKELEY 94707","-122.27381336","37.88477532","060 244900201","563,852.5704","4,193,277.5096","563,859.7207","4,193,282.1943"
"1247","MULTIPOLYGON (((-122.27381322947569 37.883803665579705, -122.27381106207719 37.883785827399606, -122.27427122089506 37.88375350581048, -122.27428601992924 37.88386521999517, -122.27382408018306 37.883894819572824, -122.27381322947569 37.883803665579705)))",,"60-2449-19","M L KING JR WAY",,"BERKELEY","94709","2500","2,082","5,400","1247 M L KING JR WAY BERKELEY 94709","-122.27404909","37.88382481","060 244901900","563,816.5216","4,193,165.5506","563,858.3567","4,193,181.5356"
"1227","MULTIPOLYGON (((-122.27389639939626 37.884528236998044, -122.27389439510317 37.88451659889855, -122.27436148385037 37.88448416470153, -122.27437417252483 37.88458011942015, -122.27390540028769 37.88461462345749, -122.27389639939626 37.884528236998044)))",,"60-2449-25","THE ALAMEDA",,"BERKELEY","94709","1100","1,598","4,590","1227 THE ALAMEDA BERKELEY 94709","-122.27413327","37.88454896","060 244902500","563,808.1528","4,193,246.557","563,850.3976","4,193,261.3437"
"1234","MULTIPOLYGON (((-122.27334690487376 37.8838683423771, -122.27358745938969 37.88385511255638, -122.27360324142677 37.88400800200387, -122.2733626452208 37.8840191748538, -122.27334690487376 37.8838683423771)))",,"60-2449-30","BONITA AVE",,"BERKELEY","94709","1100","886","4,020","1234 BONITA AVE BERKELEY 94709","-122.27347533","37.88393764","060 244903000","563,876.44","4,193,177.292","563,899.1022","4,193,195.649"
