OBJECTID,APN,ST_NUM,FEANME,FEATYP,DIRPRE,DIRSUF,MUN,UNIT,UNIT_TYP,SRC_DATE,REV_DATE,SPADID,ADDRESS,CITY,ZIPCODE,ADDRESSLOOKUP,X_CORD,Y_CORD,longitude,latitude
27336,053 159901000,2922.0,OTIS,ST,,,BE,,,1138924800000,1679519245000,101016153,2922 Otis St,Berkeley,94703,2922 Otis St Berkeley CA 94703,-13611080.8395,4559017.2438,-122.27041951509216,37.85538915207267
27346,063 297100600,860.0,HILLDALE,AV,,,BE,,,1138924800000,1679519245000,101371632,860 Hilldale Ave,Berkeley,94708,860 Hilldale Ave Berkeley CA 94708,-13610354.8089,4564727.414,-122.26389747124496,37.895878876523426
27354,060 248701500,1360.0,GRIZZLY PEAK,BL,,,BE,,,1138924800000,1679519245000,101371636,1360 Grizzly Peak Blvd,Berkeley,94708,1360 Grizzly Peak Blvd Berkeley CA 94708,-13608771.2147,4563290.6347,-122.24967180250796,37.88569304484773
27355,057 203400600,2039.0,KALA BAGAI,WY,,,BE,305,,1138924800000,1679519245000,101371637,2039 Kala Bagai Way 305,Berkeley,94704,2039 Kala Bagai Way 305 Berkeley CA 94704,-13610747.488,4561280.1805,-122.26742496761784,37.87143786549045
27356,053 162501200,1327.0,HASKELL,ST,,,BE,,,1138924800000,1682037523000,101371638,1327 Haskell St,Berkeley,94702,1327 Haskell St Berkeley CA 94702,-13612383.1604,4558483.4166,-122.28211846278514,37.85160274806348
27368,058 220900100,2600.0,HILGARD,AV,,,BE,,,1138924800000,1679519245000,101371644,2600 Hilgard Ave,Berkeley,94709,2600 Hilgard Ave Berkeley CA 94709,-13609785.403,4562311.8239,-122.2587824110166,37.87875310527503
27396,058 216802901,1825.0,FRANCISCO,ST,,,BE,10,,1138924800000,1679519245000,101016183,1825 Francisco St 10,Berkeley,94703,1825 Francisco St 10 Berkeley CA 94703,-13611539.6486,4561738.1575,-122.2745410673624,37.874685406326094
27413,055 188802600,2214.0,CHANNING,WY,,,BE,6,,1138924800000,1679519245000,101371664,2214 Channing Way 6,Berkeley,94704,2214 Channing Way 6 Berkeley CA 94704,-13610457.166,4560501.7495,-122.26481696071868,37.8659176387494
27414,054 179601500,1421.0,BLAKE,ST,,,BE,,,1138924800000,1679519245000,101016193,1421 Blake St,Berkeley,94702,1421 Blake St Berkeley CA 94702,-13612416.3745,4559863.1904,-122.28241683012192,37.86138900181635
27454,061 260502700,1141.0,FRESNO,AV,,,BE,,,1138924800000,1679519245000,101371678,1141 Fresno Ave,Berkeley,94707,1141 Fresno Ave Berkeley CA 94707,-13611785.0124,4563356.4577,-122.2767452078795,37.88615971794912
27455,060 245002100,1275.0,BONITA,AV,,,BE,201,,1138924800000,1679519245000,101371679,1275 Bonita Ave 201,Berkeley,94709,1275 Bonita Ave 201 Berkeley CA 94709,-13611367.3561,4563003.0588,-122.2729933375015,37.88365414932025
27457,056 192701100,1117.0,CHANNING,WY,,,BE,,,1138924800000,1679519245000,101371680,1117 Channing Way,Berkeley,94702,1117 Channing Way Berkeley CA 94702,-13613181.4735,4560122.1061,-122.2892898313776,37.86322525568899
27463,058 219800600,2575.0,LE CONTE,AV,,,BE,8,,1138924800000,1679519245000,101371683,2575 Le Conte Ave 8,Berkeley,94709,2575 Le Conte Ave 8 Berkeley CA 94709,-13609839.6951,4562115.8563,-122.259270125249,37.87736358218368
27484,056 192002100,1315.0,DWIGHT,WY,,,BE,F,,1138924800000,1679519245000,101371689,1315 Dwight Way F,Berkeley,94702,1315 Dwight Way F Berkeley CA 94702,-13612746.4369,4559988.9971,-122.28538183110828,37.862281240176614
27485,063 310002000,572.0,WOODMONT,AV,,,BE,,,1138924800000,1679519245000,101371690,572 Woodmont Ave,Berkeley,94708,572 Woodmont Ave Berkeley CA 94708,-13610586.1495,4565612.0154,-122.26597563921317,37.90214942474627
27491,053 166702100,2807.0,PARK,ST,,,BE,,,1138924800000,1679519245000,101016241,2807 Park St,Berkeley,94702,2807 Park St Berkeley CA 94702,-13612447.5444,4559000.6972,-122.28269683409766,37.855271790961176
27504,062 294501800,488.0,SPRUCE,ST,,,BE,,,1138924800000,1679519245000,101016250,488 Spruce St,Berkeley,94708,488 Spruce St Berkeley CA 94708,-13611147.7528,4565568.7407,-122.27102060749316,37.901842681958534
27513,057 208102500,1287.0,UNIVERSITY,AV,,,BE,,,1138924800000,1679519245000,101371701,1287 University Ave,Berkeley,94702,1287 University Ave Berkeley CA 94702,-13612920.926,4561084.693,-122.28694929336268,37.8700516089658
27514,055 183102801,2324.0,DWIGHT,WY,,,BE,318,,1138924800000,1679519245000,101371702,2324 Dwight Way 318,Berkeley,94704,2324 Dwight Way 318 Berkeley CA 94704,-13610107.1803,4560292.8404,-122.26167298568332,37.86443609395971
27540,058 212700700,1718.0,SAN PABLO,AV,,,BE,,,1138924800000,1679519245000,101371719,1718 San Pablo Ave,Berkeley,94702,1718 San Pablo Ave Berkeley CA 94702,-13613678.051,4561475.5103,-122.29375066295758,37.87282297766895
27544,058 213003900,1733.0,SAN PABLO,AV,,,BE,,,1138924800000,1679519245000,101371722,1733 San Pablo Ave,Berkeley,94702,1733 San Pablo Ave Berkeley CA 94702,-13613567.8739,4561402.6839,-122.29276092522868,37.87230655806035
27547,059 228900100,1150.0,HOPKINS,ST,,,BE,,,1138924800000,1679519245000,101016266,1150 Hopkins St,Berkeley,94702,1150 Hopkins St Berkeley CA 94702,-13613514.5147,4561911.2308,-122.2922815913796,37.87591264162224
27551,055 187800501,2431.0,DURANT,AV,,,BE,C,,1138924800000,1679519245000,101371728,2431 Durant Ave C,Berkeley,94704,2431 Durant Ave C Berkeley CA 94704,-13609903.2776,4560793.8132,-122.25984129656447,37.867988850688995
27560,061 258205200,843.0,SANTA BARBARA,RD,,,BE,,,1138924800000,1679519245000,101016274,843 Santa Barbara Rd,Berkeley,94707,843 Santa Barbara Rd Berkeley CA 94707,-13610959.927,4564485.2049,-122.26933333962428,37.89416187013948
27567,055 184400800,2622.0,BENVENUE,AV,,,BE,1,,1138924800000,1679519245000,101371735,2622 Benvenue Ave 1,Berkeley,94704,2622 Benvenue Ave 1 Berkeley CA 94704,-13609387.134,4560057.6596,-122.2552046997177,37.86276819948145
27576,055 183101002,2325.0,BLAKE,ST,,,BE,303,,1138924800000,1679519245000,101016282,2325 Blake St 303,Berkeley,94704,2325 Blake St 303 Berkeley CA 94704,-13610105.0425,4560240.2955,-122.2616537814992,37.86406345053637
27581,057 204900800,2125.0,HEARST,AV,,,BE,2,,1138924800000,1679519245000,101371740,2125 Hearst Ave 2,Berkeley,94709,2125 Hearst Ave 2 Berkeley CA 94709,-13610798.3643,4561677.96,-122.26788199719672,37.87425855061727
27585,057 202801402,2005.0,BANCROFT,WY,,,BE,226,,1138924800000,1679519245000,101371743,2005 Bancroft Way 226,Berkeley,94704,2005 Bancroft Way 226 Berkeley CA 94704,-13610970.5059,4560770.6962,-122.26942837149984,37.8678249152641
27587,063 315007500,1161.0,GRIZZLY PEAK,BL,,,BE,,,1138924800000,1679519245000,101371744,1161 Grizzly Peak Blvd,Berkeley,94708,1161 Grizzly Peak Blvd Berkeley CA 94708,-13609214.2184,4564064.5996,-122.25365137245426,37.89118012819371
27589,055 189801601,1901.0,DWIGHT,WY,,,BE,401,APT,1613890853000,1679519245000,101371745,1901 Dwight Way Apt 401,Berkeley,94704,1901 Dwight Way Apt 401 Berkeley CA 94704,-13611227.6654,4560186.4665,-122.27173847459292,37.863681698444246
27603,063 298502100,1150.0,KEELER,AV,,,BE,,,1138924800000,1679519245000,101371752,1150 Keeler Ave,Berkeley,94708,1150 Keeler Ave Berkeley CA 94708,-13609631.8886,4563794.6037,-122.25740336769807,37.88926601805576
27617,059 228612900,1420.0,KEONCREST,DR,,,BE,,,1138924800000,1679519245000,101016302,1420 Keoncrest Dr,Berkeley,94702,1420 Keoncrest Dr Berkeley CA 94702,-13612652.3588,4562048.978,-122.28453671315694,37.876889370539416
27642,054 172001802,2747.0,SHATTUCK,AV,,,BE,,,1138924800000,1679519245000,101371766,2747 Shattuck Ave,Berkeley,94705,2747 Shattuck Ave Berkeley CA 94705,-13610651.0318,4559523.029,-122.26655848683076,37.8589764764565
27657,055 185303202,2939.0,DWIGHT,WY,,,BE,F25,,1138924800000,1679519245000,101371772,2939 Dwight Way F25,Berkeley,94704,2939 Dwight Way F25 Berkeley CA 94704,-13608453.5294,4560716.4672,-122.24681798690268,37.86744034601878
27664,062 294001702,478.0,BOYNTON,AV,,,BE,,,1138924800000,1679519245000,101371775,478 Boynton Ave,Berkeley,94707,478 Boynton Ave Berkeley CA 94707,-13611588.9303,4565488.9503,-122.27498377240578,37.90127710265281
27679,058 216501500,1638.0,JOSEPHINE,ST,,,BE,,,1138924800000,1679519245000,101016344,1638 Josephine St,Berkeley,94703,1638 Josephine St Berkeley CA 94703,-13611592.1366,4561959.3501,-122.27501257508872,37.87625384430753
27727,056 199401200,2104.0,ACTON,ST,,,BE,,,1138924800000,1679519245000,101016373,2104 Acton St,Berkeley,94702,2104 Acton St Berkeley CA 94702,-13612622.7109,4560919.2909,-122.28427038153984,37.86887867605461
27755,055 184601401,2536.0,COLLEGE,AV,,,BE,9A,,1138924800000,1679519245000,101371812,2536 College Ave 9A,Berkeley,94704,2536 College Ave 9A Berkeley CA 94704,-13609269.8185,4560281.2336,-122.25415083665057,37.86435377980233
27756,052 158202100,2923.0,WHEELER,ST,,,BE,D,,1138924800000,1679519245000,101016392,2923 Wheeler St D,Berkeley,94705,2923 Wheeler St D Berkeley CA 94705,-13610404.4629,4559132.5817,-122.26434352071615,37.85620721126665
27778,054 172500800,1931.0,STUART,ST,,,BE,,,1138924800000,1679519245000,101016410,1931 Stuart St,Berkeley,94703,1931 Stuart St Berkeley CA 94703,-13611047.6163,4559438.8406,-122.2701210660087,37.85837937520773
27797,058 217900700,1644.0,OXFORD,ST,,,BE,7,,1138924800000,1679519245000,101016421,1644 Oxford St 7,Berkeley,94709,1644 Oxford St 7 Berkeley CA 94709,-13610712.0454,4562194.9334,-122.26710658132497,37.87792428749744
27799,055 187701902,2580.0,BANCROFT,WY,,,BE,701,APT,1571693140000,1679519245000,101371827,2580 Bancroft Way Apt 701,Berkeley,94704,2580 Bancroft Way Apt 701 Berkeley CA 94704,-13609672.0054,4560889.5178,-122.257763743044,37.868667541027605
27830,056 196800500,924.0,ADDISON,ST,,,BE,,,1138924800000,1679519245000,101016444,924 Addison St,Berkeley,94710,924 Addison St Berkeley CA 94710,-13613845.7574,4560638.3126,-122.29525719518122,37.86688610295674
27833,058 215101400,1501.0,FRANCISCO,ST,,,BE,,,1138924800000,1679519245000,101016447,1501 Francisco St,Berkeley,94703,1501 Francisco St Berkeley CA 94703,-13612372.0569,4561659.9114,-122.28201871834756,37.87413056894096
27834,060 246906720,2692.0,SHASTA,RD,,,BE,,,1138924800000,1679519245000,101016448,2692 Shasta Rd,Berkeley,94708,2692 Shasta Rd Berkeley CA 94708,-13609734.6331,4563298.9142,-122.25832633724518,37.88575174515987
27849,062 291400500,728.0,SANTA BARBARA,RD,,,BE,,,1138924800000,1679519245000,101016459,728 Santa Barbara Rd,Berkeley,94707,728 Santa Barbara Rd Berkeley CA 94707,-13611158.5865,4564894.037,-122.27111792827613,37.89706003413829
27853,060 249003700,1514.0,SUMMIT,RD,,,BE,,,1138924800000,1679519245000,101016461,1514 Summit Rd,Berkeley,94708,1514 Summit Rd Berkeley CA 94708,-13608554.4159,4562679.5274,-122.24772426575176,37.881360264019726
27865,053 170100600,2820.0,GARBER,ST,,,BE,,,1138924800000,1679519245000,101016469,2820 Garber St,Berkeley,94705,2820 Garber St Berkeley CA 94705,-13608831.0368,4559755.0007,-122.25020919357554,37.86062169699619
27897,053 169202300,2415.0,OREGON,ST,,,BE,,,1138924800000,1679519245000,101016492,2415 Oregon St,Berkeley,94705,2415 Oregon St Berkeley CA 94705,-13609763.6623,4559522.0057,-122.25858711098562,37.8589692187908
27904,060 239201600,1348.0,CURTIS,ST,,,BE,,,1138924800000,1679519245000,101016495,1348 Curtis St,Berkeley,94702,1348 Curtis St Berkeley CA 94702,-13613364.5519,4562448.1077,-122.2909344526267,37.879719420414304
27905,054 173800600,2744.0,DOHR,ST,,,BE,,,1138924800000,1679519245000,101016496,2744 Dohr St,Berkeley,94702,2744 Dohr St Berkeley CA 94702,-13612348.6518,4559266.3738,-122.281808466757,37.85715614952304
27909,053 169200600,2422.0,STUART,ST,,,BE,,,1138924800000,1679519245000,101016499,2422 Stuart St,Berkeley,94705,2422 Stuart St Berkeley CA 94705,-13609704.1842,4559584.6754,-122.25805281012263,37.85941369683552
27922,057 204600900,2119.0,UNIVERSITY,AV,,,BE,203,,1138924800000,1679519245000,101371866,2119 University Ave 203,Berkeley,94704,2119 University Ave 203 Berkeley CA 94704,-13610772.6008,4561443.0484,-122.26765055973851,37.8725927873928
27933,056 198401100,2218.0,CURTIS,ST,,,BE,,,1138924800000,1679519245000,101016510,2218 Curtis St,Berkeley,94702,2218 Curtis St Berkeley CA 94702,-13613161.3256,4560486.5839,-122.28910883971244,37.86581008811516
27939,060 249303500,1468.0,SUMMIT,RD,,,BE,,,1138924800000,1679519245000,101016512,1468 Summit Rd,Berkeley,94708,1468 Summit Rd Berkeley CA 94708,-13608566.36,4562979.6187,-122.24783156142762,37.88348795795794
27949,055 190800700,2306.0,ROOSEVELT,AV,,,BE,A,,1138924800000,1679519245000,101371882,2306 Roosevelt Ave A,Berkeley,94703,2306 Roosevelt Ave A Berkeley CA 94703,-13611718.7151,4560533.1835,-122.27614964910065,37.86614056029918
27979,056 201102600,1776.0,UNIVERSITY,AV,,,BE,,,1138924800000,1679519245000,101371896,1776 University Ave,Berkeley,94703,1776 University Ave Berkeley CA 94703,-13611694.2203,4561196.5301,-122.27592960856845,37.87084468030632
27983,052 157102800,2911.0,FLORENCE,ST,,,BE,,,1138924800000,1679519245000,101016537,2911 Florence St,Berkeley,94705,2911 Florence St Berkeley CA 94705,-13609699.6844,4559297.7552,-122.25801238773148,37.85737872450588
27988,054 180601100,1621.0,BLAKE,ST,,,BE,8,,1138924800000,1679519245000,101016539,1621 Blake St 8,Berkeley,94703,1621 Blake St 8 Berkeley CA 94703,-13611886.7567,4559950.7226,-122.27765919247712,37.862009793319665
28005,055 189300503,2310.0,FULTON,ST,,,BE,517,APT,1580257026000,1679519245000,101016552,2310 Fulton St Apt 517,Berkeley,94704,2310 Fulton St Apt 517 Berkeley CA 94704,-13610629.8605,4560712.3955,-122.266368301807,37.86741147115493
28014,061 257604900,915.0,CONTRA COSTA,AV,,,BE,,,1138924800000,1679519245000,101371909,915 Contra Costa Ave,Berkeley,94707,915 Contra Costa Ave Berkeley CA 94707,-13611642.0416,4564085.0248,-122.27546087933128,37.89132492867303
28020,052 154500500,3118.0,KING,ST,,,BE,,,1138924800000,1681515983000,101371913,3118 King St,Berkeley,94703,3118 King St Berkeley CA 94703,-13611510.748,4558456.0612,-122.2742814488554,37.85140871262955
28037,055 181602100,1904.0,BLAKE,ST,,,BE,,,1138924800000,1679519245000,101016573,1904 Blake St,Berkeley,94704,1904 Blake St Berkeley CA 94704,-13611225.6958,4559991.5781,-122.27172078137508,37.86229954486931
28049,057 208202700,1819.0,CURTIS,ST,,,BE,A,,1138924800000,1679519245000,101016583,1819 Curtis St A,Berkeley,94702,1819 Curtis St A Berkeley CA 94702,-13613191.4221,4561272.4148,-122.28937920117193,37.8713827972378
28051,053 168602500,2132.0,OREGON,ST,,,BE,,,1138924800000,1679519245000,101016585,2132 Oregon St,Berkeley,94705,2132 Oregon St Berkeley CA 94705,-13610548.3888,4559316.594,-122.26563642907368,37.857512339814825
28055,052 152101501,1613.0,ALCATRAZ,AV,,,BE,,,1138924800000,1681511768000,101371922,1613 Alcatraz Av,Berkeley,94703,1613 Alcatraz Av Berkeley CA 94703,-13611616.034,4558048.4984,-122.27522724908545,37.84851775584557
28060,053 169300200,2510.0,STUART,ST,,,BE,,,1138924800000,1679519245000,101016588,2510 Stuart St,Berkeley,94705,2510 Stuart St Berkeley CA 94705,-13609527.2118,4559608.0026,-122.25646304000476,37.859579141784955
28063,057 208102700,1265.0,UNIVERSITY,AV,,,BE,,,1138924800000,1679519245000,101371927,1265 University Ave,Berkeley,94702,1265 University Ave Berkeley CA 94702,-13612991.1934,4561072.982,-122.28758051615664,37.869968562162086
28083,059 231300900,915.0,BATAAN,AV,,,BE,,,1138924800000,1679519245000,101371936,915 Bataan Ave,Berkeley,94710,915 Bataan Ave Berkeley CA 94710,-13614157.0158,4561812.3546,-122.29805327696153,37.87521152868761
28088,062 284801300,1525.0,SOLANO,AV,,,BE,3A,,1138924800000,1679519245000,101371939,1525 Solano Ave 3A,Berkeley,94707,1525 Solano Ave 3A Berkeley CA 94707,-13612911.0776,4564073.4526,-122.28686082368026,37.8912428898488
28091,063 297805300,1079.0,STERLING,AV,,,BE,,,1138924800000,1679519245000,101371941,1079 Sterling Ave,Berkeley,94708,1079 Sterling Ave Berkeley CA 94708,-13609724.5014,4564117.2388,-122.25823532263554,37.891553302976234
28097,061 258804900,935.0,OXFORD,ST,,,BE,,,1138924800000,1679519245000,101016606,935 Oxford St,Berkeley,94707,935 Oxford St Berkeley CA 94707,-13610866.1155,4564081.2504,-122.2684906165815,37.89129817082039
28099,060 247600502,3020.0,BUENA VISTA,WY,,,BE,,,1138924800000,1679519245000,101371946,3020 Buena Vista Way,Berkeley,94708,3020 Buena Vista Way Berkeley CA 94708,-13609430.3809,4562978.6345,-122.25559319323033,37.883480979927505
28125,055 189802700,1932.0,HASTE,ST,,,BE,9,,1138924800000,1679519245000,101016626,1932 Haste St 9,Berkeley,94704,1932 Haste St 9 Berkeley CA 94704,-13611100.7542,4560258.5051,-122.27059841188606,37.864192591497535
28130,055 187701300,2309.0,TELEGRAPH,AV,,,BE,,,1138924800000,1679519245000,101371957,2309 Telegraph Ave,Berkeley,94704,2309 Telegraph Ave Berkeley CA 94704,-13609796.1628,4560848.7183,-122.25887906794452,37.868378211639985
28147,064 425503800,230.0,THE UPLANDS,,,,BE,,,1138924800000,1679519245000,101016639,230 The Uplands,Berkeley,94705,230 The Uplands Berkeley CA 94705,-13607585.2066,4558737.2493,-122.23901771047476,37.85340319228664
28160,059 231000205,1080.0,JONES,ST,,,BE,336,APT,1569446909000,1679519245000,101016646,1080 Jones St Apt 336,Berkeley,94710,1080 Jones St Apt 336 Berkeley CA 94710,-13613810.3078,4561926.787,-122.29493874600624,37.876022947165566
28168,053 159902800,2917.0,MARTIN LUTHER KING JR,WY,,,BE,,,1138924800000,1679519245000,101371974,2917 Martin Luther King Jr Way,Berkeley,94703,2917 Martin Luther King Jr Way Berkeley CA 94703,-13611129.0539,4559027.9488,-122.27085263241652,37.85546508000053
28175,055 188700200,2360.0,ELLSWORTH,ST,,,BE,F,,1138924800000,1679519245000,101016653,2360 Ellsworth St F,Berkeley,94704,2360 Ellsworth St F Berkeley CA 94704,-13610336.0971,4560622.1818,-122.26372938028564,37.86677170886416
28180,055 189001000,2131.0,DWIGHT,WY,,,BE,,,1138924800000,1679519245000,101371980,2131 Dwight Way,Berkeley,94704,2131 Dwight Way Berkeley CA 94704,-13610639.9005,4560281.8099,-122.26645849266151,37.86435786686115
28198,057 205102800,2009.0,BERKELEY,WY,,,BE,,,1138924800000,1679519245000,101371990,2009 Berkeley Way,Berkeley,94704,2009 Berkeley Way Berkeley CA 94704,-13611064.6423,4561504.6967,-122.270274013169,37.87302994046354
28202,055 185000401,2516.0,PIEDMONT,AV,,,BE,24,,1138924800000,1679519245000,101371992,2516 Piedmont Ave 24,Berkeley,94704,2516 Piedmont Ave 24 Berkeley CA 94704,-13609018.4136,4560408.8203,-122.25189242800884,37.86525860568799
28214,060 245101700,1947.0,ROSE,ST,,,BE,,,1138924800000,1679519245000,101016674,1947 Rose St,Berkeley,94709,1947 Rose St Berkeley CA 94709,-13611262.6879,4562750.6781,-122.27205308706328,37.88186473909589
28223,055 184202500,2525.0,REGENT,ST,,,BE,1,,1138924800000,1679519245000,101016680,2525 Regent St 1,Berkeley,94704,2525 Regent St 1 Berkeley CA 94704,-13609624.7658,4560271.924,-122.25733938249704,37.86428775706996
28233,057 208607700,1126.0,DELAWARE,ST,,,BE,,,1138924800000,1679519245000,101016687,1126 Delaware St,Berkeley,94702,1126 Delaware St Berkeley CA 94702,-13613438.9882,4561283.8751,-122.29160312528651,37.87146406468101
28236,052 157402900,3045.0,DANA,ST,,,BE,,,1138924800000,1679519245000,101016690,3045 Dana St,Berkeley,94705,3045 Dana St Berkeley CA 94705,-13609734.365,4558816.8862,-122.2583239288619,37.85396805054372
28247,053 169400800,2818.0,BENVENUE,AV,,,BE,1,,1138924800000,1679519245000,101372011,2818 Benvenue Ave 1,Berkeley,94705,2818 Benvenue Ave 1 Berkeley CA 94705,-13609348.3915,4559552.6569,-122.25485666991877,37.85918660943466
28250,054 179101600,1309.0,CARLETON,ST,,,BE,,,1138924800000,1679519245000,101016696,1309 Carleton St,Berkeley,94702,1309 Carleton St Berkeley CA 94702,-13612653.2312,4559571.5704,-122.28454455005952,37.85932075126717
28252,059 228000300,1610.0,ROSE,ST,,,BE,,,1138924800000,1679519245000,101016698,1610 Rose St,Berkeley,94703,1610 Rose St Berkeley CA 94703,-13612189.7666,4562425.3567,-122.28038117672122,37.879558106189215
28259,054 178102401,1124.0,DWIGHT,WY,,,BE,,,1138924800000,1679519245000,101372017,1124 Dwight Way,Berkeley,94702,1124 Dwight Way Berkeley CA 94702,-13613065.6,4559809.0574,-122.28824892201683,37.861005079836765
28260,055 189501501,2000.0,DURANT,AV,,,BE,111,,1138924800000,1679519245000,101372018,2000 Durant Ave 111,Berkeley,94704,2000 Durant Ave 111 Berkeley CA 94704,-13610999.9228,4560531.3624,-122.26969262800868,37.86612764556179
28272,053 158702001,2110.0,ASHBY,AV,,,BE,,,1138924800000,1679519245000,101372023,2110 Ashby Ave,Berkeley,94705,2110 Ashby Ave Berkeley CA 94705,-13610580.4375,4558979.7929,-122.26592432744413,37.85512352144945
