GEOID20,pop,housing_units,ALAND20,acres,dua,ppa,corridor,adu_adds
060014221001023,29,10,2927,0.7232774515543929,13.825952929279126,40.09526349490947,,0
060014219003005,69,28,10162,2.5110848864693343,11.150558928085022,27.478163072780948,,2
060014219003010,70,27,10211,2.5231930501612254,10.700727000763882,27.74262555753599,,3
060014219003011,58,31,15575,3.8486663163511,8.054738304616373,15.070155537669342,,2
060014219003013,31,11,9302,2.298574258407572,4.785575214620511,13.486621059385078,,0
060014219003012,43,16,7261,1.7942321748330874,8.917463539237021,23.965683261699493,,0
060014219002015,45,10,6039,1.4922693986802114,6.701202885245903,30.15541298360656,,0
060014222001022,102,45,14656,3.621576470782775,12.425528043668123,28.164530232314412,,1
060014222001021,74,34,15124,3.7372217893094084,9.097667175456229,19.800805028934146,,1
060014220002038,0,0,38020,9.394946603381626,0.0,0.0,,0
060014220001010,0,0,52250,12.911256181659388,0.0,0.0,,0
060014219004002,62,41,14704,3.633437529093199,11.284080067899893,17.063730834385204,,3
060014212003010,76,32,40569,10.02481822074143,3.1920778307771944,7.5811848480958375,,0
060014212003012,57,24,19516,4.8225086247131985,4.976662950276697,11.819574506907154,,0
060014212004006,112,41,22123,5.466712354198099,7.499937319459386,20.48763365315735,,3
060014213002013,81,30,15808,3.9062418702329498,7.680015983805668,20.736043156275304,,2
060014213001016,51,20,11763,2.9067006021982658,6.880653612853864,17.545666712777354,,0
060014213001017,38,21,11904,2.941542460985136,7.139111632258065,12.918392477419356,,1
060014213002011,32,19,15932,3.936882937534878,4.826153152498117,8.12825794104946,,2
060014213002015,99,59,16864,4.1671851530622765,14.158238195066414,23.757043751043643,Solano,1
060014213004002,39,14,14962,3.697190717511728,3.7866588633605134,10.54854969079,Solano,1
060014213001021,70,26,27474,6.7889732504289,3.8297396441144356,10.310837503385018,Solano,1
060014213002001,62,30,15560,3.8449597356290925,7.802422408226222,16.12500631033419,,5
060014220002029,0,0,9277,2.292396623870893,0.0,0.0,,0
060014220002003,75,3,28015,6.9226572618026365,0.433359602612886,10.83399006532215,,0
060014240021011,45,17,5391,1.3321451114894882,12.761372506176963,33.78010369282137,,1
060014227003003,372,71,16083,3.97419585013642,17.865249393172917,93.6038418909905,College–Southside,1
060014228001004,2563,66,13581,3.3559381857055723,19.666631608747515,763.7208608063619,,0
060014228001007,245,14,7091,1.7522242599836693,7.989844861599211,139.82228507798618,,0
060014228002001,8,2,6989,1.7270195110740185,1.1580645077693519,4.6322580310774075,Telegraph,0
060014228002004,50,5,2434,0.6014544984910805,8.313180818405916,83.13180818405915,,0
060014228001012,210,42,11357,2.8063758173225968,14.965921435308621,74.8296071765431,Telegraph,0
060014228001011,1533,63,13548,3.3477837081171558,18.81842003330381,457.9148874770594,,0
060014229011003,322,147,13846,3.421421111794371,42.964603068958546,94.11294005581397,,0
060014228003002,68,54,4117,1.0173328555003196,53.07997250658247,66.84144686014089,,1
060014215001018,36,17,11638,2.87581242951487,5.911373017769376,12.51820168468809,,0
060014225003011,58,32,3962,0.979031521372909,32.685362321251894,59.24221920726906,,1
060014215003014,55,22,23245,5.743964592204258,3.8301071754269738,9.575267938567434,,0
060014220002064,30,16,6292,1.5547870601914042,10.290798276923077,19.295246769230772,,0
060014220002066,20,6,7120,1.7593903160462172,3.4102722660674156,11.36757422022472,,1
060014212002001,39,13,14577,3.6020551456468692,3.609050798600535,10.827152395801605,,0
060014213004008,0,0,1444,0.35682017083858675,0.0,0.0,,0
060014214002006,0,0,2018,0.49865865980073965,0.0,0.0,,0
060014211002014,25,12,8601,2.125353385999089,5.646119877781653,11.762749745378445,,0
060014211002019,91,45,31497,7.783078200071307,5.781774105724355,11.692032080464806,,1
060014240014002,158,67,19794,4.891203920761071,13.69805902297666,32.30288545716884,,1
060014232001002,216,97,13605,3.361868714860784,28.85300058601985,64.24998068639471,University,0
060014224004007,0,0,1090,0.2693448657992102,0.0,0.0,,0
060014222002011,0,0,1035,0.2557540698185161,0.0,0.0,,0
060014222001015,0,0,1623,0.4010520341212093,0.0,0.0,,0
060014217001010,143,91,19041,4.705133568516295,19.34057740866551,30.392335927902945,,1
060014237001002,0,0,1078,0.26637960122160426,0.0,0.0,,0
060014212004004,153,70,54392,13.440555908762057,5.208117913810854,11.383457725900868,,1
060014212002006,127,53,33879,8.371683218726094,6.330865444292925,15.170187008022669,,0
060014230002000,69,35,8616,2.1290599667210963,16.43917998885794,32.40866912089137,,1
060014220002032,11,1,14221,3.5140856298445584,0.2845690473525069,3.1302595208775754,,0
060014220002023,0,0,18881,4.665596707481549,0.0,0.0,,0
