JURIS_NAME,CNTY_NAME,YEAR,PRIOR_APN,APN,STREET_ADDRESS,PROJECT_NAME,JURS_TRACKING_ID,UNIT_CAT,TENURE,ACUTELY_LOW_INCOME_DR,ACUTELY_LOW_INCOME_NDR,EXTREMELY_LOW_INCOME_DR,EXTREMELY_LOW_INCOME_NDR,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,ABOVE_MOD_INCOME,ENT_APPROVE_DT1,NO_ENTITLEMENTS,BP_ACUTELY_LOW_INCOME_DR,BP_ACUTELY_LOW_INCOME_NDR,BP_EXTREMELY_LOW_INCOME_DR,BP_EXTREMELY_INCOME_NDR,BP_VLOW_INCOME_DR,BP_VLOW_INCOME_NDR,BP_LOW_INCOME_DR,BP_LOW_INCOME_NDR,BP_MOD_INCOME_DR,BP_MOD_INCOME_NDR,BP_ABOVE_MOD_INCOME,BP_ISSUE_DT1,NO_BUILDING_PERMITS,CO_ACUTELY_LOW_INCOME_DR,CO_ACUTELY_LOW_INCOME_NDR,CO_EXTREMELY_LOW_INCOME_DR,CO_EXTREMELY_INCOME_NDR,CO_VLOW_INCOME_DR,CO_VLOW_INCOME_NDR,CO_LOW_INCOME_DR,CO_LOW_INCOME_NDR,CO_MOD_INCOME_DR,CO_MOD_INCOME_NDR,CO_ABOVE_MOD_INCOME,CO_ISSUE_DT1,NO_OTHER_FORMS_OF_READINESS,EXTR_LOW_INCOME_UNITS,APPROVE_SB35,HISTORIC_SITES,INFILL_UNITS,FIN_ASSIST_NAME,DR_TYPE,NO_FA_DR,TERM_AFF_DR,DEM_DES_UNITS,DEM_OR_DES_UNITS,DEM_DES_UNITS_OWN_RENT,DENSITY_BONUS_TOTAL,DENSITY_BONUS_NUMBER_OTHER_INCENTIVES,DENSITY_BONUS_INCENTIVES,DENSITY_BONUS_RECEIVE_REDUCTION,NOTES,LATITUDE,LONGITUDE,STD_ADDRESS,SCORE
BERKELEY,Alameda,2025,,064 422900215,63 VICENTE Rd,,B2019-05360,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2025-04-03,1,0,NONE,No,Y,,,0,,0,0,0,0,0,,,,37.855280,-122.235526,"63 Vicente Rd, Berkeley, California, 94705",100
BERKELEY,Alameda,2025,,058 212701403,1740 SAN PABLO Ave,,B2022-05881,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,0,37,0,10,0,1,2025-12-18,54,0,0,0,0,0,0,0,0,0,0,0,,0,0,SMAP,No,Y,PBS8,DB,0,,0,0,0,0.80000000000000004,2,Other,N,The project requests a cost-reduction Concession to,37.872091,-122.293214,"1740 San Pablo Ave, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,058 217200301,1600 MILVIA St,,B2025-04535,ADU,Renter,0,0,0,0,0,1,0,0,0,0,0,2025-12-16,1,0,0,0,0,0,1,0,0,0,0,0,2025-12-16,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.877978,-122.271425,"1600 Milvia St, Berkeley, California, 94709",100
BERKELEY,Alameda,2025,,055 182502401,2124 PARKER ST,,B2024-03840,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-04-09,1,0,0,0,0,0,0,0,0,0,1,0,2025-04-09,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.862322,-122.265690,"2124 Parker St, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,060 241704400,1418 PERALTA AVE,,B2024-04942,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-05-06,1,0,0,0,0,0,0,0,1,0,0,0,2025-05-06,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.878178,-122.288825,"1418 Peralta Ave, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,052 158403000,3031 WHEELER,,B2024-05069,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-04-08,1,0,0,0,0,0,0,0,1,0,0,0,2025-04-08,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.854340,-122.264309,"3031 Wheeler St, Berkeley, California, 94705",98.909999999999997
BERKELEY,Alameda,2025,,058 215502700,1616 CEDAR ST,,B2025-00145,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-05-12,1,0,0,0,0,0,0,0,1,0,0,0,2025-05-12,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.877034,-122.279544,"1616 Cedar St, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,060 240000800,1316 EVELYN AVE,,B2025-00312,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-05-14,1,0,0,0,0,0,0,0,1,0,0,0,2025-05-14,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.880756,-122.291357,"1316 Evelyn Ave, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,052 156303600,2708 Prince Street,,B2024-06000,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-07-07,1,0,0,0,0,0,0,0,1,0,0,0,2025-07-07,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.854876,-122.252354,"2708 Prince St, Berkeley, California, 94705",100
BERKELEY,Alameda,2025,,052 155901300,2415 Woolsey Street,,B2025-01813,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-09-16,1,0,0,0,0,0,0,0,0,0,1,0,2025-09-16,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.853285,-122.257653,"2415 Woolsey St, Berkeley, California, 94705",100
BERKELEY,Alameda,2025,,059 225501900,1529 SPRUCE ST,,B2024-00975,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-01-31,1,0,0,0,0,0,0,0,0,0,1,0,2025-01-31,1,0,0,0,0,0,0,0,0,0,1,0,2025-04-04,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.879550,-122.265775,"1529 Spruce St, Berkeley, California, 94709",100
BERKELEY,Alameda,2025,,055 184802300,2623 COLLEGE Ave,,B2023-06132,ADU,Renter,0,0,0,0,0,2,0,0,0,0,0,2025-10-14,2,0,0,0,0,0,2,0,0,0,0,0,2025-10-14,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.863028,-122.253611,"2623 College Ave, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,056 200901200,2224 ROOSEVELT AVE,,B2024-03709,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2025-02-23,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,,0,,2,0,0,0,0,,,,37.867454,-122.276016,"2224 Roosevelt Ave, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,063 298301301,1176 MILLER Ave,,B2022-00059,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2025-01-27,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.890127,-122.254302,"1176 Miller Ave, Berkeley, California, 94708",100
BERKELEY,Alameda,2025,,060 242301400,1327 ORDWAY St,,B2023-00391,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2025-07-25,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.879633,-122.287066,"1327 Ordway St, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,055 184102400,2631 REGENT St,,B2023-02659,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,2025-06-03,2,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.862259,-122.257489,"2631 Regent St, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,064 429502600,8 BROOKSIDE Ave,,B2023-03522,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2025-06-04,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.852634,-122.249156,"8 Brookside Ave, Berkeley, California, 94705",100
BERKELEY,Alameda,2025,,058 215302800,1536 LINCOLN St,,B2023-03870,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2025-02-21,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.875933,-122.281112,"1536 Lincoln St, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,055 182801100,2227 CARLETON St,,B2023-04737,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2025-09-10,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.861731,-122.263611,"2227 Carleton St, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,052 155901900,2440 PRINCE St,,B2023-05918,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2025-05-07,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.853813,-122.258152,"2440 Prince St, Berkeley, California, 94705",100
BERKELEY,Alameda,2025,,057 208200200,1208 DELAWARE St,,B2024-00243,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2025-02-24,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.872118,-122.289474,"1208 Delaware St, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,060 244801600,1913 ROSE St,,B2025-02286,ADU,Renter,0,0,0,0,0,1,0,0,0,0,0,2025-10-29,1,0,0,0,0,0,1,0,0,0,0,0,2025-10-29,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.881561,-122.273470,"1913 Rose St, Berkeley, California, 94709",100
BERKELEY,Alameda,2025,,055 187100103,2680 BANCROFT Way,,ZP2024-0029,5+,Renter,0,0,0,0,9,0,0,0,0,0,70,2025-06-13,79,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,Other,DB,0,,0,0,0,0.5,8,Development Standards Modification,N,,37.869202,-122.254993,"2680 Bancroft Way, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,059 232500700,1446 FIFTH St,,B2018-03576,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2025-08-12,1,0,NONE,No,Y,,,0,,0,0,0,0,0,,,,37.875665,-122.301429,"1446 5th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2025,,056 193802900,2323 SEVENTH ST,,B2024-00257,ADU,Renter,0,0,0,0,0,2,0,0,0,0,0,2025-06-17,2,0,0,0,0,0,2,0,0,0,0,0,2025-06-17,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.862917,-122.294925,"2323 7th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2025,,055 188400500,2325 CHANNING WAY,,B2024-04276,ADU,Renter,0,0,0,0,0,0,0,2,0,0,0,2025-06-02,2,0,0,0,0,0,0,0,2,0,0,0,2025-06-02,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.866481,-122.262380,"2325 Channing Way, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,058 218102300,1803 OXFORD ST,,B2024-05121,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-05-19,1,0,0,0,0,0,0,0,1,0,0,0,2025-05-19,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.875012,-122.266425,"1803 Oxford St, Berkeley, California, 94709",100
BERKELEY,Alameda,2025,,064 423401400,54 TUNNEL RD,,B2025-00022,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-05-20,1,0,0,0,0,0,0,0,1,0,0,0,2025-05-20,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.857103,-122.241697,"54 Tunnel Rd, Berkeley, California, 94705",100
BERKELEY,Alameda,2025,,056 199403300,2161 VALLEY ST,,B2025-00528,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-06-16,1,0,0,0,0,0,0,0,1,0,0,0,2025-06-16,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.867779,-122.284867,"2161 N Valley St, Berkeley, California, 94702",99.579999999999998
BERKELEY,Alameda,2025,,054 180503300,1634 BLAKE ST,,B2025-01031,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-05-29,1,0,0,0,0,0,0,0,1,0,0,0,2025-05-29,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.861847,-122.276771,"1634 Blake St, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,052 152701002,1813 Sixty-third Street,,B2024-03408,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-09-04,1,0,0,0,0,0,0,0,1,0,0,0,2025-09-04,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.847978,-122.270530,"1813 63rd St, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,059 231500200,806 Jones Street,,B2025-01509,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-07-22,1,0,0,0,0,0,0,0,0,0,1,0,2025-07-22,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.875089,-122.300733,"806 Jones St, Berkeley, California, 94710",100
BERKELEY,Alameda,2025,,060 240400200,1300 KAINS AVE,,B2023-00112,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-01-22,1,0,0,0,0,0,0,0,0,0,1,0,2025-01-22,1,0,0,0,0,0,0,0,0,0,1,0,2025-09-05,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.880553,-122.294882,"1300 Kains Ave, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,054 177901000,2520 TENTH,,B2024-01417,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-02-10,1,0,0,0,0,0,0,0,0,0,1,0,2025-02-10,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.859979,-122.290476,"2520 10th St, Berkeley, California, 94710",98.909999999999997
BERKELEY,Alameda,2025,,052 151603100,1330 HASKELL ST,,B2024-02475,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2025-03-17,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,,0,,0,0,0,0,0,,,,37.851372,-122.281820,"1330 Haskell St, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,057 201301700,1741 BANCROFT WAY,,B2024-02444,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-01-21,1,0,0,0,0,0,0,0,0,0,1,0,2025-01-21,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.866673,-122.275111,"1741 Bancroft Way, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,054 173903500,1342 DERBY ST,,B2024-02794,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-03-27,1,0,0,0,0,0,0,0,0,0,1,0,2025-03-27,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.858356,-122.282792,"1342 Derby St, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,061 261201300,935 MODOC ST,,B2024-04779,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2025-02-20,1,0,0,0,0,0,0,0,0,0,0,1,2025-02-20,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,,0,,0,0,0,0,0,,,,37.890060,-122.279992,"935 Modoc St, Berkeley, California, 94707",100
BERKELEY,Alameda,2025,,052 154200800,1527 WOOLSEY ST,,B2024-05661,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2025-03-28,1,0,0,0,0,0,0,0,0,0,0,1,2025-03-28,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,,0,,0,0,0,0,0,,,,37.850785,-122.277260,"1527 Woolsey St, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,055 191100700,2410 JEFFERSON AVE,,B2024-05755,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2025-03-19,1,0,0,0,0,0,0,0,0,0,0,1,2025-03-19,1,0,0,0,0,0,0,0,0,0,0,1,2025-10-22,1,0,NONE,No,Y,,,0,,0,0,0,0,0,,,,37.863982,-122.277940,"2410 Jefferson Ave, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,055 184802400,2619 COLLEGE AVE,,B2024-04912,ADU,Renter,0,0,0,0,0,0,0,0,0,0,2,2025-02-11,2,0,0,0,0,0,0,0,0,0,0,2,2025-02-11,2,0,0,0,0,0,0,0,0,0,0,2,2025-06-24,2,0,NONE,No,Y,,,0,,0,0,0,0,0,,,,37.863133,-122.253621,"2619 College Ave, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,059 228503800,1521 SACRAMENTO St,,B2021-02467,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2025-04-14,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.878234,-122.282743,"1521 Sacramento St, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,059 225701200,1426 SPRUCE St,,B2022-02002,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2025-06-25,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.881465,-122.266055,"1426 Spruce St, Berkeley, California, 94709",100
BERKELEY,Alameda,2025,,061 257600700,1966 YOSEMITE Rd,,B2022-03233,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2025-01-24,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.895626,-122.276361,"1966 Yosemite Rd, Berkeley, California, 94707",100
BERKELEY,Alameda,2025,,060 240905500,1217 EVELYN Ave,,B2022-04050,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2025-01-09,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.882522,-122.291872,"1217 Evelyn Ave, Albany, California, 94706",100
BERKELEY,Alameda,2025,,062 286800100,605 NEILSON St,,B2022-06065,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2025-09-04,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.896424,-122.286331,"605 Neilson St, Berkeley, California, 94707",100
BERKELEY,Alameda,2025,,055 185300400,12 PANORAMIC Way,,B2024-00772,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2025-09-08,1,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.868645,-122.249487,"12 Panoramic Way, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,055 184000700,2620 REGENT St,,B2024-01193,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,2025-05-30,2,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.862666,-122.257583,"2620 Regent St, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,055 182100101,2550 Shattuck Ave,,ZP2023-0138,5+,Renter,0,0,0,0,8,0,7,0,0,0,60,2025-01-21,75,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,Other,Other,Local Density Bonus Deed Restriction,,0,0,0,0,0,,,Project located in the C-AC Zoning District and used a local density bonus with 21% affordable units (deed restricted).,37.862819,-122.267320,"2550 Shattuck Ave, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,057 202901500,2138 KITTREDGE St,,ZP2024-0114,5+,Renter,0,0,2,0,3,0,0,0,0,0,61,2025-10-20,66,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,Other,DB,0,,3,0,0,0.29999999999999999,7,"Development Standards Modification, On-Site Improvements",N,"SB330, SB 1214",37.868579,-122.267058,"2138 Kittredge St, Berkeley, California, 94704",100
BERKELEY,Alameda,2025,,054 172502100,1902 WARD ST,,B2024-03373,ADU,Renter,0,0,0,0,0,1,0,0,0,0,0,2025-06-24,1,0,0,0,0,0,1,0,0,0,0,0,2025-06-24,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.858834,-122.271296,"1902 Ward St, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,060 248903300,124 AVENIDA DR,,B2025-00609,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-05-21,1,0,0,0,0,0,0,0,1,0,0,0,2025-05-21,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.883908,-122.249433,"124 Avenida Dr, Berkeley, California, 94708",100
BERKELEY,Alameda,2025,,060 242308500,1440 ORDWAY ST,,B2025-00750,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-04-29,1,0,0,0,0,0,0,0,1,0,0,0,2025-04-29,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.878326,-122.287299,"1440 Ordway St, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,058 212301900,1729 Eighth Street,,B2024-03463,2 to 4,Renter,0,0,0,0,0,0,0,0,0,0,2,2023-04-06,2,0,0,0,0,0,0,0,0,0,0,2,2025-08-11,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,0,,0,0,0,0,0,,,,37.871548,-122.296519,"1729 8th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2025,,057 211700401,1614 Sixth Street,,B2024-04504,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2025-08-29,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,Yes - Local,Y,,Other,0,,0,0,0,0,0,,,,37.873552,-122.299507,"1614 6th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2025,,052 136400200,1916 Alcatraz Avenue,,B2024-04763,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2025-09-24,1,0,0,0,0,0,0,0,1,0,0,0,2025-09-24,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.849067,-122.268777,"1916 Alcatraz Ave, Berkeley, California, 94703",100
BERKELEY,Alameda,2025,,052 156303600,2708 Prince Street,,B2024-06003,2 to 4,Renter,0,0,0,0,0,0,0,0,0,0,2,2025-01-21,2,0,0,0,0,0,0,0,0,0,0,2,2025-07-11,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,0,,0,0,0,0,0,,,,37.854876,-122.252354,"2708 Prince St, Berkeley, California, 94705",100
BERKELEY,Alameda,2025,,061 257301400,1109 The Alameda,,B2025-00857,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-09-09,1,0,0,0,0,0,0,0,0,0,1,0,2025-09-09,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.887639,-122.276231,"1109 The Alameda, Berkeley, California, 94707",100
BERKELEY,Alameda,2025,,054 173600900,1411 Ward Street,,B2025-01432,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-07-21,1,0,0,0,0,0,0,0,0,0,1,0,2025-07-21,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.857705,-122.281861,"1411 Ward St, Berkeley, California, 94702",100
BERKELEY,Alameda,2025,,63314006300,1030 Middlefield Road,,B2025-01487,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2025-09-18,1,0,0,0,0,0,0,0,0,0,1,0,2025-09-18,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,No,Y,,Other,ABAG ADU Affordability Assumptions,,0,0,0,0,0,,,,37.894071,-122.255816,"1030 Middlefield Rd, Berkeley, California, 94708",100
